Tons,Kms,Edad,Sesgo,Model,ID
2772.1600000000003,1126.7999999999997,188.98333333333332,1,B,TS5TPP35
6145.910000000003,2373.9000000000005,390.5833333333333,1,B,TS5TPP35
9111.219999999996,3616.1000000000017,605.25,0,B,TS5TPP35
13563.520000000006,5258.9,892.8666666666667,1,B,TS5TPP35
22853.499999999985,7895.3,1361.6666666666667,0,B,TS5TPP35
6308.060000000001,2425.3,408.96666666666664,1,B,TS5TPP35
20906.820000000003,7953.999999999998,1343.8333333333333,1,B,TS5TPP35
3579.7900000000004,1214.4999999999995,207.8,1,B,TS5TPP35
8417.129999999997,3166.9999999999995,524.2166666666667,1,B,TS5TPP35
21462.53,7802.800000000005,1336.2333333333333,1,B,TS5TPP35
36836.63999999998,13641.000000000011,2396.766666666667,1,B,TS5TPP35
24916.489999999994,9459.200000000008,1637.6166666666666,1,B,TS5TPP35
39537.21000000002,14547.299999999997,2509.0666666666666,1,B,TS5TPP35
42702.22,15602.199999999995,2745.5,1,B,TS5TPP35
43572.890000000065,16650.4,2884.5,1,B,TS5TPP35
17395.69,6635.6999999999925,1135.5666666666666,1,B,TS5TPP35
6290.710000000001,2432.200000000001,419.46666666666664,1,B,TS5TPP35
33840.73000000001,12478.3,2137.65,1,B,TS5TPP35
44727.29999999997,16429.1,2796.2833333333333,1,B,TS5TPP35
4205.48,1467.9999999999998,247.91666666666666,1,B,TS5TPP35
31171.890000000014,11854.300000000001,2050.2833333333333,1,B,TS5TPP35
13312.970000000018,10318.100000000002,1692.2833333333333,1,A,HLU6OU9B
7274.799999999995,5849.499999999999,958.7166666666667,1,A,HLU6OU9B
7637.29,5776.299999999996,948.9333333333333,1,A,HLU6OU9B
11696.840000000004,9224.899999999996,1516.4833333333333,1,A,HLU6OU9B
11347.94999999999,9067.199999999999,1546.55,0,A,HLU6OU9B
35.94,17.5,3.3,1,A,HLU6OU9B
1577.3799999999994,1140.3,190.48333333333332,1,A,HLU6OU9B
14628.399999999992,11737.60000000001,1941.25,0,A,HLU6OU9B
2387.2300000000005,1689.9000000000008,289.85,1,A,HLU6OU9B
13469.040000000015,10443.400000000009,1724.5333333333333,1,A,HLU6OU9B
14133.410000000003,11171.900000000003,1869.8,1,A,HLU6OU9B
7314.820000000001,5515.2,939.3333333333334,1,A,HLU6OU9B
13827.509999999993,10790.900000000003,1851.4,1,A,HLU6OU9B
10963.41,8267.400000000009,1363.2333333333333,1,A,HLU6OU9B
2342.239999999999,1742.8000000000002,277.4166666666667,1,A,HLU6OU9B
5483.149999999999,4226.900000000001,692.75,1,A,HLU6OU9B
13092.009999999995,10305.6,1711.05,1,A,HLU6OU9B
23682.690000000002,18307.600000000006,3075.866666666667,1,A,HLU6OU9B
11840.88,9007.799999999997,1482.6833333333334,1,A,HLU6OU9B
13002.169999999991,10331.69999999999,1706.7833333333333,1,A,HLU6OU9B
3670.11,2806.2999999999997,477.65,1,A,HLU6OU9B
5263.44,4290.0,692.2666666666667,1,A,HLU6OU9B
9568.930000000004,7797.100000000001,1272.9,1,A,HLU6OU9B
32747.61000000002,25506.300000000043,4279.883333333333,1,A,HLU6OU9B
21385.86999999999,16005.59999999999,2717.0833333333335,1,A,HLU6OU9B
31450.58999999997,23511.800000000036,3938.266666666667,1,A,HLU6OU9B
3301.5699999999997,2418.4000000000024,388.43333333333334,1,A,HLU6OU9B
8989.780000000002,7111.199999999997,1149.95,1,A,HLU6OU9B
20191.71999999998,15743.099999999982,2627.1833333333334,1,A,HLU6OU9B
13308.999999999996,10851.0,1809.7,1,A,HLU6OU9B
28610.75999999996,22272.49999999997,3639.9,1,A,HLU6OU9B
3680.0600000000004,2618.2000000000007,445.65,1,A,HLU6OU9B
4179.319999999998,3259.799999999998,529.0166666666667,1,A,HLU6OU9B
4698.900000000002,3603.0999999999976,573.5,1,A,HLU6OU9B
20664.24,16205.899999999989,2675.9666666666667,1,A,HLU6OU9B
12652.400000000003,10068.599999999997,1670.9,1,A,HLU6OU9B
7115.050000000001,2669.5000000000005,454.15,1,B,OKU9UWCY
28871.239999999987,11280.999999999998,1960.1,1,B,OKU9UWCY
4220.630000000001,1575.9999999999995,264.05,1,B,OKU9UWCY
18405.639999999996,7099.500000000005,1212.6666666666667,1,B,OKU9UWCY
40310.00999999994,14574.39999999998,2510.733333333333,0,B,OKU9UWCY
3107.1299999999997,1017.8000000000001,187.0,1,B,OKU9UWCY
13241.340000000004,4880.5,826.2833333333333,1,B,OKU9UWCY
11970.379999999996,4628.599999999998,783.8333333333334,1,B,OKU9UWCY
7489.14,2910.599999999998,501.8666666666667,0,B,OKU9UWCY
7201.689999999998,3009.4999999999995,515.1666666666666,1,B,OKU9UWCY
103197.38999999964,40584.59999999999,6901.85,1,B,OKU9UWCY
22237.920000000006,8922.5,1523.6833333333334,1,B,OKU9UWCY
2928.4599999999996,1073.0,184.3,1,B,OKU9UWCY
20657.140000000014,7877.499999999993,1315.6833333333334,1,B,OKU9UWCY
3497.7500000000005,1203.8999999999996,206.58333333333334,1,B,OKU9UWCY
1541.5200000000002,1375.3000000000002,224.41666666666666,1,A,LYRHF3HX
1528.27,1010.7,174.08333333333334,1,A,LYRHF3HX
4379.78,3078.699999999999,547.5333333333333,1,A,LYRHF3HX
11007.010000000004,8380.599999999995,1468.25,1,A,LYRHF3HX
21341.38000000002,16899.299999999992,2784.2166666666667,1,A,LYRHF3HX
9787.19,8025.699999999989,1313.5166666666667,0,A,LYRHF3HX
11550.709999999988,8873.099999999988,1526.4833333333333,1,A,LYRHF3HX
4855.46,3613.500000000002,643.5333333333333,0,A,LYRHF3HX
22332.649999999994,16966.10000000001,2895.5,1,A,LYRHF3HX
5378.36,4141.900000000003,669.1,1,A,LYRHF3HX
13679.300000000014,10485.400000000003,1816.9166666666667,1,A,LYRHF3HX
31665.850000000006,25343.20000000003,4195.266666666666,1,A,LYRHF3HX
7068.809999999997,5366.399999999998,884.9666666666667,1,A,LYRHF3HX
40097.23000000007,31489.59999999997,5279.183333333333,1,A,LYRHF3HX
9302.609999999988,6976.9,1153.3333333333333,1,A,LYRHF3HX
1667.1099999999997,629.1,107.7,1,B,JIRK0F5R
9867.250000000002,3684.5,624.5666666666667,1,B,JIRK0F5R
71707.08999999994,26798.800000000007,4562.75,1,B,JIRK0F5R
11324.920000000002,4321.800000000002,735.0,1,B,JIRK0F5R
5462.490000000001,2162.1000000000004,368.6166666666667,0,B,JIRK0F5R
32659.109999999982,12678.200000000006,2170.9166666666665,0,B,JIRK0F5R
32939.09000000001,13036.900000000005,2278.9333333333334,1,B,JIRK0F5R
9989.550000000005,3603.1000000000004,625.2,1,B,JIRK0F5R
11616.880000000006,4114.900000000001,714.1833333333333,1,B,JIRK0F5R
1610.5799999999995,758.5000000000001,132.75,1,B,JIRK0F5R
6076.199999999998,2507.7,423.25,1,B,JIRK0F5R
19159.210000000006,7333.599999999999,1276.3,1,B,JIRK0F5R
12432.149999999996,4880.700000000004,817.1166666666667,1,B,JIRK0F5R
21601.659999999996,8463.699999999995,1435.0833333333333,1,B,JIRK0F5R
8074.589999999998,3044.1000000000004,499.8,1,B,JIRK0F5R
27898.539999999986,10646.599999999988,1792.2666666666667,1,B,JIRK0F5R
4697.139999999999,1863.2,315.65,1,B,JIRK0F5R
19150.15000000001,7147.199999999995,1224.0,1,B,JIRK0F5R
19747.639999999985,7826.2000000000035,1323.4,1,B,JIRK0F5R
7147.959999999998,2801.700000000001,469.9166666666667,1,B,JIRK0F5R
39261.90999999998,14777.600000000006,2544.5666666666666,1,B,JIRK0F5R
4400.3099999999995,1614.0999999999988,274.18333333333334,1,B,JIRK0F5R
18190.289999999994,6982.699999999997,1152.7166666666667,1,B,JIRK0F5R
17371.840000000007,6557.600000000001,1126.5166666666667,1,B,JIRK0F5R
52161.25000000004,19939.500000000044,3388.366666666667,1,B,JIRK0F5R
20913.929999999982,7683.9,1311.2166666666667,1,B,JIRK0F5R
89548.92000000006,33686.199999999975,5792.1,1,B,JIRK0F5R
29344.809999999987,10844.200000000008,1847.2833333333333,1,B,JIRK0F5R
11421.159999999998,4361.800000000002,741.2,1,B,JIRK0F5R
