Tons,Kms,Edad,Sesgo,Model,ID
9460.049999999987,7266.600000000003,1201.9,1,A,WVSI44XE
2525.899999999999,1894.8000000000006,306.81666666666666,1,A,WVSI44XE
8517.489999999998,6909.800000000003,1124.5666666666666,1,A,WVSI44XE
1432.0900000000001,1191.7999999999995,200.76666666666668,1,A,WVSI44XE
4913.909999999997,3902.1000000000004,611.8833333333333,1,A,WVSI44XE
12782.170000000007,9447.0,1628.8166666666666,1,A,WVSI44XE
5143.510000000002,4120.399999999999,665.9833333333333,1,A,WVSI44XE
6376.689999999998,5023.1,814.9,1,A,WVSI44XE
5470.200000000002,4079.9000000000015,671.6666666666666,1,A,WVSI44XE
1950.7199999999996,1502.9999999999998,243.56666666666666,1,A,WVSI44XE
814.0999999999999,700.1999999999999,104.5,1,A,WVSI44XE
5888.880000000004,4788.199999999998,791.15,1,A,WVSI44XE
3823.8100000000013,2932.8999999999983,554.5833333333334,1,A,WVSI44XE
21003.959999999995,16460.9,2715.366666666667,1,A,WVSI44XE
6681.7100000000055,4977.400000000002,814.5666666666667,1,A,WVSI44XE
4164.71,3260.7000000000007,534.9666666666667,1,A,WVSI44XE
3927.75,3230.8999999999996,521.4333333333333,1,A,WVSI44XE
20528.05999999998,16078.799999999992,2711.866666666667,1,A,WVSI44XE
10952.20999999999,8398.400000000007,1393.4,1,A,WVSI44XE
9573.420000000002,7297.899999999998,1199.8833333333334,1,A,WVSI44XE
5728.939999999999,4605.999999999999,755.1166666666667,1,A,WVSI44XE
3354.230000000001,2763.8000000000025,465.56666666666666,1,A,WVSI44XE
5814.370000000002,4728.200000000001,774.95,1,A,WVSI44XE
2913.929999999998,2407.7999999999984,391.18333333333334,1,A,WVSI44XE
1735.1399999999996,1429.1,235.75,1,A,WVSI44XE
26874.070000000032,21301.39999999997,3524.7,1,A,WVSI44XE
3723.5800000000013,2922.200000000001,486.01666666666665,1,A,WVSI44XE
2642.5999999999995,1775.0999999999992,302.98333333333335,1,A,WVSI44XE
23501.72000000001,18176.800000000036,3128.2,1,A,WVSI44XE
43276.359999999964,33645.399999999994,5613.366666666667,1,A,WVSI44XE
30155.600000000028,23661.000000000022,3897.983333333333,1,A,WVSI44XE
4729.580000000001,4038.699999999997,645.0833333333334,1,A,WVSI44XE
5696.240000000003,4248.099999999996,712.15,1,A,12ZHA8WI
7493.589999999996,5861.2,946.7333333333333,1,A,12ZHA8WI
1750.03,1314.2000000000003,219.38333333333333,1,A,12ZHA8WI
5127.740000000002,3629.6000000000004,606.9166666666666,1,A,12ZHA8WI
7144.049999999999,5370.000000000001,895.0333333333333,1,A,12ZHA8WI
23952.62999999999,18074.49999999999,3004.516666666667,0,A,12ZHA8WI
12915.650000000001,10069.500000000002,1654.1666666666667,1,A,12ZHA8WI
4901.109999999997,3954.200000000001,635.3,0,A,12ZHA8WI
2530.8400000000006,1973.0999999999992,335.9,1,A,12ZHA8WI
10355.940000000004,8703.499999999998,1444.5,1,A,12ZHA8WI
9958.200000000004,7956.300000000002,1278.8333333333333,1,A,12ZHA8WI
12629.289999999999,10628.700000000012,1721.1833333333334,1,A,12ZHA8WI
1627.33,1338.0000000000005,215.38333333333333,1,A,12ZHA8WI
13776.339999999997,10435.799999999996,1781.9333333333334,1,A,12ZHA8WI
9769.30999999999,7356.400000000003,1208.7333333333333,1,A,12ZHA8WI
28106.38999999997,21819.99999999998,3672.3333333333335,1,A,12ZHA8WI
8781.809999999998,6568.599999999995,1080.65,1,A,12ZHA8WI
17242.990000000005,13617.299999999988,2220.75,1,A,12ZHA8WI
22489.029999999973,16779.100000000024,2811.383333333333,1,A,12ZHA8WI
40126.82999999999,30839.399999999958,5159.583333333333,1,A,12ZHA8WI
14532.060000000003,10946.8,1802.45,1,A,12ZHA8WI
22187.939999999955,17863.199999999993,2907.4666666666667,1,A,12ZHA8WI
9794.039999999997,7854.9,1294.45,1,A,12ZHA8WI
11161.879999999997,8438.6,1400.7833333333333,1,A,12ZHA8WI
2927.569999999999,2509.5000000000014,396.93333333333334,1,A,H4R6Y02Y
7722.3899999999985,6080.800000000004,1024.6666666666667,1,A,H4R6Y02Y
7479.260000000006,5617.600000000002,938.5833333333334,1,A,H4R6Y02Y
14041.309999999998,10668.199999999992,1762.7666666666667,1,A,H4R6Y02Y
4603.77,3503.300000000004,587.8666666666667,1,A,H4R6Y02Y
11967.140000000012,9599.199999999993,1636.7166666666667,0,A,H4R6Y02Y
1535.6000000000004,1235.3999999999999,201.05,1,A,H4R6Y02Y
15773.64999999999,12333.699999999993,2063.4,0,A,H4R6Y02Y
10605.490000000005,8547.100000000006,1426.5166666666667,1,A,H4R6Y02Y
6041.600000000001,4662.399999999998,770.45,1,A,H4R6Y02Y
8117.259999999998,6276.600000000002,1052.8833333333334,1,A,H4R6Y02Y
17124.499999999993,13393.400000000001,2181.766666666667,1,A,H4R6Y02Y
20722.37999999997,16223.69999999999,2718.7166666666667,1,A,H4R6Y02Y
11552.58,8631.100000000006,1417.0833333333333,1,A,H4R6Y02Y
2611.6600000000003,2048.5000000000005,339.3666666666667,1,A,H4R6Y02Y
12012.980000000014,9400.800000000008,1544.9666666666667,1,A,H4R6Y02Y
4816.469999999997,3581.6999999999994,600.6,1,A,H4R6Y02Y
3702.700000000002,2769.8000000000006,454.3833333333333,1,A,H4R6Y02Y
32068.009999999955,24458.399999999958,4041.5333333333333,1,A,H4R6Y02Y
24330.319999999992,19145.699999999986,3153.133333333333,1,A,H4R6Y02Y
6449.450000000005,4829.200000000001,796.0666666666667,1,A,3A6STZAR
3215.9400000000005,2313.700000000001,435.78333333333336,1,A,3A6STZAR
3057.4500000000003,2481.700000000001,413.1,1,A,3A6STZAR
1488.3500000000008,1184.5000000000002,192.91666666666666,1,A,3A6STZAR
1028.9199999999998,831.0999999999999,139.36666666666667,1,A,3A6STZAR
3503.5799999999995,2514.5999999999985,456.21666666666664,1,A,3A6STZAR
7885.870000000001,6458.2,1055.3833333333334,1,A,3A6STZAR
9160.489999999994,7141.299999999998,1250.4833333333333,1,A,3A6STZAR
12498.48,9933.600000000004,1664.7,0,A,3A6STZAR
6476.159999999999,5047.800000000003,820.2333333333333,1,A,3A6STZAR
10201.620000000004,7572.299999999996,1229.4166666666667,0,A,3A6STZAR
8304.449999999999,6520.100000000006,1142.55,1,A,3A6STZAR
21682.809999999987,17123.500000000007,2839.5,1,A,3A6STZAR
11657.010000000002,9221.900000000005,1508.3666666666666,1,A,3A6STZAR
2360.0199999999995,1673.0,269.4166666666667,1,A,3A6STZAR
13676.859999999997,10731.100000000004,1765.4166666666667,1,A,3A6STZAR
6134.910000000004,4908.600000000003,850.75,1,A,3A6STZAR
3899.629999999999,3003.7,476.43333333333334,1,A,3A6STZAR
2104.9800000000014,1637.2000000000003,254.23333333333332,1,A,3A6STZAR
1728.08,1224.1000000000001,202.15,1,A,3A6STZAR
14301.270000000013,11260.500000000007,1864.5166666666667,1,A,3A6STZAR
6607.4699999999975,4952.299999999998,818.8666666666667,1,A,3A6STZAR
1611.9199999999994,1239.0999999999997,208.81666666666666,1,A,3A6STZAR
23901.909999999993,18123.000000000007,2992.85,1,A,3A6STZAR
9159.839999999998,7060.699999999996,1213.3166666666666,1,A,3A6STZAR
5654.35,4669.1,773.5666666666667,1,A,3A6STZAR
2318.4599999999996,1888.7000000000005,306.23333333333335,1,A,3A6STZAR
6725.029999999995,5224.599999999999,901.0333333333333,1,A,3A6STZAR
7480.209999999994,5480.400000000003,904.3166666666667,1,A,3A6STZAR
5662.440000000001,4530.7,753.1333333333333,1,A,3A6STZAR
11480.910000000009,9074.400000000005,1521.8,1,A,3A6STZAR
13966.660000000002,10736.70000000001,1732.0666666666666,1,A,3A6STZAR
7095.97,5314.800000000004,876.1666666666666,1,A,3A6STZAR
6179.329999999996,4500.9,764.1333333333333,1,A,3A6STZAR
2208.9299999999985,1858.9999999999995,303.75,1,A,3A6STZAR
2067.5299999999997,1508.4000000000005,243.88333333333333,1,A,3A6STZAR
21370.669999999995,16424.69999999998,2928.1,1,A,3A6STZAR
15828.049999999988,12307.499999999989,2041.8666666666666,1,A,3A6STZAR
1268.2599999999998,935.7,154.23333333333332,1,A,3A6STZAR
2473.37,1926.899999999999,317.05,1,A,3A6STZAR
646.25,501.5999999999999,80.75,1,A,3A6STZAR
21003.38000000002,16921.000000000022,2762.4333333333334,1,A,3A6STZAR
1036.92,866.4,145.0,1,A,3A6STZAR
3574.7199999999984,2725.7,462.78333333333336,1,A,3A6STZAR
14890.619999999995,11519.599999999993,1938.0166666666667,1,A,3A6STZAR
16099.839999999987,13127.700000000006,2107.75,1,A,3A6STZAR
15645.230000000003,12292.299999999996,2063.6666666666665,1,A,3A6STZAR
12371.66999999999,9350.4,1534.0,1,A,3A6STZAR
28816.13,23163.20000000001,3785.116666666667,1,A,3A6STZAR
23833.590000000015,19067.700000000004,3142.983333333333,1,A,3A6STZAR
5470.130000000001,4144.399999999996,678.3833333333333,1,A,3A6STZAR
12737.500000000018,9417.799999999994,1534.4833333333333,1,A,3A6STZAR
33136.28,25349.399999999914,4228.266666666666,1,A,3A6STZAR
9028.33,3395.7000000000003,586.0666666666667,1,B,TS5TPP35
17089.570000000003,6097.900000000007,1058.7,1,B,TS5TPP35
9258.889999999994,3736.4000000000005,636.5833333333334,1,B,TS5TPP35
4313.929999999998,1829.6000000000006,300.65,1,B,TS5TPP35
7790.070000000002,2842.8000000000006,480.06666666666666,1,B,TS5TPP35
35470.97000000004,14504.70000000003,2440.8333333333335,1,B,TS5TPP35
13284.279999999997,5172.800000000004,929.0166666666667,0,B,TS5TPP35
5195.220000000004,1900.4999999999993,321.6,1,B,TS5TPP35
14666.59000000001,5385.699999999999,911.4333333333333,1,B,TS5TPP35
4314.009999999999,1385.2999999999997,247.88333333333333,1,B,TS5TPP35
10275.92,3716.2999999999984,628.7166666666667,0,B,TS5TPP35
51228.8800000001,19189.199999999983,3314.8333333333335,1,B,TS5TPP35
4875.079999999997,1676.6999999999996,300.48333333333335,1,B,TS5TPP35
17224.339999999993,6500.400000000004,1116.4166666666667,1,B,TS5TPP35
19104.930000000004,6838.200000000001,1235.8166666666666,1,B,TS5TPP35
24489.789999999986,9401.60000000001,1597.8,1,B,TS5TPP35
22954.53999999999,8617.9,1500.65,1,B,TS5TPP35
28110.96999999998,10337.8,1782.7166666666667,1,B,TS5TPP35
6607.460000000005,2416.099999999999,409.2,1,B,TS5TPP35
25467.59,9149.5,1594.25,1,B,TS5TPP35
17941.459999999995,6331.700000000005,1080.8,1,B,TS5TPP35
5502.93,2213.8999999999996,384.35,1,B,TS5TPP35
9703.100000000008,3510.099999999999,603.15,1,B,TS5TPP35
10166.129999999996,4249.799999999998,720.7166666666667,1,B,TS5TPP35
7797.450000000001,3214.300000000001,531.1166666666667,1,B,TS5TPP35
16755.22000000001,6274.599999999992,1090.7833333333333,1,B,TS5TPP35
20770.299999999967,7705.800000000004,1325.3666666666666,1,B,TS5TPP35
53044.74,19723.699999999986,3331.15,1,B,TS5TPP35
35075.47999999995,12851.099999999999,2232.8,1,B,TS5TPP35
2538.3700000000003,992.2999999999998,163.53333333333333,1,B,TS5TPP35
16481.14000000001,12892.699999999999,2112.4333333333334,1,A,HLU6OU9B
9923.049999999997,7498.200000000003,1248.85,1,A,HLU6OU9B
3858.1100000000006,2974.9000000000037,489.9,1,A,HLU6OU9B
20427.749999999985,16396.400000000016,2726.366666666667,0,A,HLU6OU9B
10813.440000000004,8831.800000000003,1454.8833333333334,1,A,HLU6OU9B
3181.490000000001,2381.7999999999997,406.35,0,A,HLU6OU9B
14045.919999999986,10710.39999999999,1775.3666666666666,1,A,HLU6OU9B
10228.339999999995,7847.299999999999,1319.9666666666667,1,A,HLU6OU9B
14580.790000000003,11441.400000000001,1947.4666666666667,1,A,HLU6OU9B
3093.3,2352.7000000000003,407.7,1,A,HLU6OU9B
14654.730000000001,11255.40000000001,1912.05,1,A,HLU6OU9B
4487.2800000000025,3478.8000000000006,574.0666666666667,1,A,HLU6OU9B
7756.890000000002,5916.999999999999,964.2166666666667,1,A,HLU6OU9B
1499.47,1227.8999999999996,203.9,1,A,HLU6OU9B
4354.079999999997,3154.7,526.2333333333333,1,A,HLU6OU9B
6471.899999999996,5149.799999999998,849.25,1,A,HLU6OU9B
7761.080000000003,5993.9000000000015,998.3666666666667,1,A,HLU6OU9B
4865.819999999999,3948.0000000000014,649.6333333333333,1,A,HLU6OU9B
38664.059999999976,30064.400000000045,4968.683333333333,1,A,HLU6OU9B
6991.989999999999,5403.800000000006,921.0833333333334,1,A,HLU6OU9B
7938.250000000003,6630.100000000006,1074.8833333333334,1,A,HLU6OU9B
14866.440000000008,11589.299999999988,1893.9333333333334,1,A,HLU6OU9B
1918.0400000000006,1443.5000000000005,242.88333333333333,1,A,HLU6OU9B
6206.02,4836.100000000002,792.8166666666667,1,A,HLU6OU9B
3476.0399999999995,2753.799999999999,454.4166666666667,1,A,HLU6OU9B
5322.779999999999,4030.3999999999996,671.3333333333334,1,A,HLU6OU9B
17439.590000000007,13441.700000000003,2261.25,1,A,HLU6OU9B
5590.459999999998,4032.500000000004,702.75,1,A,HLU6OU9B
7278.950000000003,5560.000000000002,921.9833333333333,1,A,HLU6OU9B
7120.93,5518.0,911.9166666666666,1,A,HLU6OU9B
8023.850000000001,5817.5,970.0833333333334,1,A,HLU6OU9B
8441.73,6400.899999999993,1094.7666666666667,1,A,HLU6OU9B
2636.840000000001,1795.3000000000006,306.4,1,A,HLU6OU9B
12481.73,9628.200000000003,1554.5333333333333,1,A,HLU6OU9B
6207.750000000001,4950.000000000001,809.85,1,A,HLU6OU9B
4295.509999999999,3414.2000000000016,550.6833333333333,1,A,HLU6OU9B
3433.750000000001,2619.6,454.96666666666664,1,A,HLU6OU9B
2658.6199999999994,2099.7,335.3,1,A,HLU6OU9B
21398.210000000032,17025.40000000001,2857.733333333333,1,A,HLU6OU9B
4630.790000000003,3585.8,581.0833333333334,1,A,HLU6OU9B
11060.71000000001,8722.100000000004,1416.7333333333333,1,A,HLU6OU9B
34401.91000000001,26506.200000000004,4394.55,1,A,HLU6OU9B
14173.069999999989,11032.899999999998,1809.7333333333333,1,A,HLU6OU9B
3108.0299999999997,2640.7000000000003,431.75,1,A,HLU6OU9B
8747.269999999993,6512.09999999999,1110.2,1,A,HLU6OU9B
10235.250000000002,3824.799999999999,655.5833333333334,1,B,OKU9UWCY
8640.139999999996,3372.0999999999985,609.9666666666667,1,B,OKU9UWCY
5026.23,2133.4,360.03333333333336,1,B,OKU9UWCY
46164.04,17477.7,2981.9,1,B,OKU9UWCY
24765.190000000017,8809.999999999996,1516.0833333333333,0,B,OKU9UWCY
28730.039999999957,10827.100000000004,1846.35,1,B,OKU9UWCY
6719.600000000005,2512.400000000001,433.6333333333333,0,B,OKU9UWCY
59240.010000000024,23543.49999999998,3999.133333333333,1,B,OKU9UWCY
7975.680000000002,2972.0,491.43333333333334,1,B,OKU9UWCY
20112.74000000002,8085.4000000000015,1363.1166666666666,1,B,OKU9UWCY
41067.62000000004,16356.600000000019,2801.3,1,B,OKU9UWCY
12905.03,9804.9,1726.6833333333334,1,A,LYRHF3HX
3520.489999999999,2592.9,433.46666666666664,1,A,LYRHF3HX
15799.64000000001,12183.400000000007,2012.9166666666667,1,A,LYRHF3HX
15959.940000000008,12957.600000000026,2152.016666666667,0,A,LYRHF3HX
7673.600000000002,5983.299999999999,1037.45,1,A,LYRHF3HX
8998.920000000006,6923.299999999994,1180.3,0,A,LYRHF3HX
2674.7100000000023,2052.8999999999996,335.48333333333335,1,A,LYRHF3HX
6730.72,5031.000000000001,873.2,1,A,LYRHF3HX
4430.15,3360.7999999999993,547.5166666666667,1,A,LYRHF3HX
1393.4299999999998,1122.9999999999998,170.6,1,A,LYRHF3HX
5204.210000000002,4003.1000000000004,705.2833333333333,1,A,LYRHF3HX
19449.069999999996,14979.899999999974,2555.15,1,A,LYRHF3HX
9812.819999999982,7639.400000000002,1269.6666666666667,1,A,LYRHF3HX
14781.569999999985,11935.999999999998,1938.4833333333333,1,A,LYRHF3HX
15730.589999999998,12135.799999999983,1998.65,1,A,LYRHF3HX
7730.330000000006,6059.400000000001,1008.45,1,A,LYRHF3HX
26102.49999999997,20549.499999999978,3452.0833333333335,1,A,LYRHF3HX
2768.18,2085.1,337.2,1,A,LYRHF3HX
8497.260000000004,6593.199999999994,1091.6833333333334,1,A,LYRHF3HX
30141.330000000034,11445.400000000005,1957.85,1,B,JIRK0F5R
8638.300000000001,3363.900000000001,564.1166666666667,1,B,JIRK0F5R
2990.95,1229.0000000000002,207.61666666666667,1,B,JIRK0F5R
2432.1400000000003,871.7999999999998,147.01666666666668,1,B,JIRK0F5R
5118.839999999997,1954.9,330.1166666666667,1,B,JIRK0F5R
22916.91999999996,8222.6,1401.8333333333333,1,B,JIRK0F5R
27578.95,10421.100000000008,1784.8833333333334,0,B,JIRK0F5R
32251.369999999984,12612.700000000008,2160.8166666666666,0,B,JIRK0F5R
11789.910000000005,4426.199999999997,818.2833333333333,1,B,JIRK0F5R
13091.399999999996,5322.0999999999985,907.4333333333333,1,B,JIRK0F5R
1477.7000000000003,620.0999999999999,101.53333333333333,1,B,JIRK0F5R
2703.61,1052.2000000000003,175.9,1,B,JIRK0F5R
9604.889999999994,3550.8000000000025,598.05,1,B,JIRK0F5R
10976.820000000005,4087.9000000000005,706.7333333333333,1,B,JIRK0F5R
28935.84000000004,11311.600000000002,1953.6333333333334,1,B,JIRK0F5R
21533.819999999996,8271.300000000005,1392.4666666666667,1,B,JIRK0F5R
4737.24,1840.2,306.78333333333336,1,B,JIRK0F5R
13804.669999999998,5484.899999999998,920.2833333333333,1,B,JIRK0F5R
16752.979999999985,6315.700000000001,1053.55,1,B,JIRK0F5R
26959.430000000026,10175.9,1732.4,1,B,JIRK0F5R
3751.0100000000007,1442.0000000000005,245.08333333333334,1,B,JIRK0F5R
6620.299999999998,2389.3,403.28333333333336,1,B,JIRK0F5R
13707.109999999995,5415.100000000001,919.3,1,B,JIRK0F5R
3141.2200000000003,1273.3000000000002,215.73333333333332,1,B,JIRK0F5R
14448.920000000006,5617.300000000002,1011.3166666666667,1,B,JIRK0F5R
11805.629999999992,4457.2,762.4333333333333,1,B,JIRK0F5R
40486.85000000005,15477.299999999992,2657.4,1,B,JIRK0F5R
2738.8,924.4000000000002,161.63333333333333,1,B,JIRK0F5R
36010.71000000003,13563.499999999996,2303.1666666666665,1,B,JIRK0F5R
18825.05,7572.200000000003,1277.2,1,B,JIRK0F5R
15134.200000000015,5659.699999999997,968.25,1,B,JIRK0F5R
138716.50999999978,51822.39999999987,8881.916666666666,1,B,JIRK0F5R
